Name,Year,BroodYear,SYS,Age,AdultAge,Meas,ReturnLength
DC9513F011,1995,1990,DC,2,5,1.2905,870
DC9513F011,1995,1990,DC,3,5,1.1095,870
DC9513F011,1995,1990,DC,1,5,0.2892,870
DC9513F013,1995,1990,DC,3,5,0.8292,760
DC9513F013,1995,1990,DC,4,5,1.3463,760
DC9513F013,1995,1990,DC,2,5,1.4728,760
DC9513F013,1995,1990,DC,1,5,0.3015,760
DC9513F014,1995,1990,DC,4,5,1.3462,800
DC9513F014,1995,1990,DC,1,5,0.3201,800
DC9513F014,1995,1990,DC,2,5,1.0241,800
DC9513F014,1995,1990,DC,3,5,1.4266,800
DC9513F015,1995,1990,DC,2,5,1.1373,790
DC9513F015,1995,1990,DC,1,5,0.237,790
DC9513F015,1995,1990,DC,4,5,1.2309,790
DC9513F015,1995,1990,DC,3,5,1.0065,790
DC9513F016,1995,1990,DC,3,5,1.2631,840
DC9513F016,1995,1990,DC,4,5,1.3171,840
DC9513F016,1995,1990,DC,1,5,0.229,840
DC9513F016,1995,1990,DC,2,5,1.0823,840
DC9513F017,1995,1990,DC,4,5,1.1301,775
DC9513F017,1995,1990,DC,2,5,1.1267,775
DC9513F017,1995,1990,DC,1,5,0.2689,775
DC9513F017,1995,1990,DC,3,5,1.18,775
DC9514F001,1995,1989,DC,5,6,0.8922,944
DC9514F001,1995,1989,DC,1,6,0.3104,944
DC9514F001,1995,1989,DC,2,6,1.0725,944
DC9514F001,1995,1989,DC,3,6,1.1656,944
DC9514F001,1995,1989,DC,4,6,1.3511,944
DC9514F002,1995,1989,DC,2,6,0.9607,898
DC9514F002,1995,1989,DC,5,6,0.8224,898
DC9514F002,1995,1989,DC,1,6,0.3918,898
DC9514F002,1995,1989,DC,3,6,1.3392,898
DC9514F002,1995,1989,DC,4,6,1.4649,898
DC9514F003,1995,1989,DC,5,6,0.843,810
DC9514F003,1995,1989,DC,3,6,0.9437,810
DC9514F003,1995,1989,DC,1,6,0.2658,810
DC9514F003,1995,1989,DC,4,6,1.2334,810
DC9514F003,1995,1989,DC,2,6,1.1425,810
DC9514F004,1995,1989,DC,2,6,0.8734,950
DC9514F004,1995,1989,DC,5,6,0.8691,950
DC9514F004,1995,1989,DC,3,6,0.973,950
DC9514F004,1995,1989,DC,1,6,0.2634,950
DC9514F004,1995,1989,DC,4,6,1.9108,950
DC9514F006,1995,1989,DC,2,6,0.887,920
DC9514F006,1995,1989,DC,5,6,1.2558,920
DC9514F006,1995,1989,DC,3,6,1.3922,920
DC9514F006,1995,1989,DC,1,6,0.2818,920
DC9514F006,1995,1989,DC,4,6,0.9456,920
DC9514F007,1995,1989,DC,2,6,1.0642,890
DC9514F007,1995,1989,DC,5,6,0.9048,890
DC9514F007,1995,1989,DC,4,6,1.2259,890
DC9514F007,1995,1989,DC,3,6,1.1919,890
DC9514F007,1995,1989,DC,1,6,0.2894,890
DC9514F008,1995,1989,DC,5,6,0.911,830
DC9514F008,1995,1989,DC,3,6,1.3747,830
DC9514F008,1995,1989,DC,2,6,0.7572,830
DC9514F008,1995,1989,DC,4,6,0.9502,830
DC9514F008,1995,1989,DC,1,6,0.3527,830
DC9514F009,1995,1989,DC,2,6,1.0122,920
DC9514F009,1995,1989,DC,5,6,0.8409,920
DC9514F009,1995,1989,DC,1,6,0.325,920
DC9514F009,1995,1989,DC,3,6,1.2434,920
DC9514F009,1995,1989,DC,4,6,1.3547,920
DC9514F010,1995,1989,DC,2,6,1.1578,880
DC9514F010,1995,1989,DC,1,6,0.3614,880
DC9514F010,1995,1989,DC,3,6,0.8373,880
DC9514F010,1995,1989,DC,4,6,1.0591,880
DC9514F010,1995,1989,DC,5,6,0.9421,880
DC9514F011,1995,1989,DC,5,6,0.8884,940
DC9514F011,1995,1989,DC,3,6,1.334,940
DC9514F011,1995,1989,DC,4,6,1.4726,940
DC9514F011,1995,1989,DC,1,6,0.3028,940
DC9514F011,1995,1989,DC,2,6,1.1003,940
DC9514F012,1995,1989,DC,4,6,0.8065,885
DC9514F012,1995,1989,DC,5,6,0.5997,885
DC9514F012,1995,1989,DC,1,6,0.3392,885
DC9514F012,1995,1989,DC,2,6,1.0501,885
DC9514F012,1995,1989,DC,3,6,1.565,885
DC9514F013,1995,1989,DC,1,6,0.3202,850
DC9514F013,1995,1989,DC,4,6,1.1317,850
DC9514F013,1995,1989,DC,2,6,0.9247,850
DC9514F013,1995,1989,DC,5,6,1.0309,850
DC9514F013,1995,1989,DC,3,6,1.067,850
DC9514F014,1995,1989,DC,4,6,1.0144,850
DC9514F014,1995,1989,DC,5,6,1.1848,850
DC9514F014,1995,1989,DC,2,6,1.2355,850
DC9514F014,1995,1989,DC,1,6,0.2275,850
DC9514F014,1995,1989,DC,3,6,0.7789,850
DC9514F015,1995,1989,DC,3,6,1.315,870
DC9514F015,1995,1989,DC,1,6,0.3955,870
DC9514F015,1995,1989,DC,4,6,0.9315,870
DC9514F015,1995,1989,DC,5,6,0.8671,870
DC9514F015,1995,1989,DC,2,6,0.7997,870
DC9514F016,1995,1989,DC,5,6,0.8717,870
DC9514F016,1995,1989,DC,3,6,1.1305,870
DC9514F016,1995,1989,DC,4,6,1.4467,870
DC9514F016,1995,1989,DC,1,6,0.3972,870
DC9514F016,1995,1989,DC,2,6,0.8644,870
DC9514F017,1995,1989,DC,4,6,1.4949,875
DC9514F017,1995,1989,DC,5,6,1.156,875
DC9514F017,1995,1989,DC,3,6,1.1986,875
DC9514F017,1995,1989,DC,2,6,0.9509,875
DC9514F017,1995,1989,DC,1,6,0.2456,875
DC9514F018,1995,1989,DC,2,6,0.9218,875
DC9514F018,1995,1989,DC,3,6,1.184,875
DC9514F018,1995,1989,DC,1,6,0.2877,875
DC9514F018,1995,1989,DC,4,6,1.2402,875
DC9514F018,1995,1989,DC,5,6,0.621,875
DC9514F019,1995,1989,DC,2,6,0.9801,900
DC9514F019,1995,1989,DC,5,6,0.9129,900
DC9514F019,1995,1989,DC,3,6,1.1981,900
DC9514F019,1995,1989,DC,1,6,0.3783,900
DC9514F019,1995,1989,DC,4,6,1.2167,900
DC9514F020,1995,1989,DC,1,6,0.4089,830
DC9514F020,1995,1989,DC,5,6,0.8983,830
DC9514F020,1995,1989,DC,3,6,1.2377,830
DC9514F020,1995,1989,DC,4,6,1.0753,830
DC9514F020,1995,1989,DC,2,6,0.8546,830
DC9613F001,1996,1991,DC,3,5,1.5485,710
DC9613F001,1996,1991,DC,4,5,1.1072,710
DC9613F001,1996,1991,DC,1,5,0.2807,710
DC9613F001,1996,1991,DC,2,5,1.0858,710
DC9613F002,1996,1991,DC,3,5,1.2272,800
DC9613F002,1996,1991,DC,4,5,1.2781,800
DC9613F002,1996,1991,DC,1,5,0.1751,800
DC9613F002,1996,1991,DC,2,5,1.1663,800
DC9613F003,1996,1991,DC,4,5,1.6905,820
DC9613F003,1996,1991,DC,3,5,1.1469,820
DC9613F003,1996,1991,DC,2,5,1.0897,820
DC9613F003,1996,1991,DC,1,5,0.2629,820
DC9613F004,1996,1991,DC,4,5,1.4607,820
DC9613F004,1996,1991,DC,2,5,1.2278,820
DC9613F004,1996,1991,DC,1,5,0.3989,820
DC9613F004,1996,1991,DC,3,5,1.1936,820
DC9613F005,1996,1991,DC,2,5,1.0145,815
DC9613F005,1996,1991,DC,4,5,1.4152,815
DC9613F005,1996,1991,DC,1,5,0.3246,815
DC9613F005,1996,1991,DC,3,5,1.2392,815
DC9613F006,1996,1991,DC,4,5,1.4211,760
DC9613F006,1996,1991,DC,2,5,0.8368,760
DC9613F006,1996,1991,DC,1,5,0.28,760
DC9613F006,1996,1991,DC,3,5,1.1948,760
DC9613F007,1996,1991,DC,1,5,0.2726,840
DC9613F007,1996,1991,DC,4,5,1.8907,840
DC9613F007,1996,1991,DC,3,5,1.5158,840
DC9613F007,1996,1991,DC,2,5,1.096,840
DC9613F008,1996,1991,DC,2,5,1.118,820
DC9613F008,1996,1991,DC,1,5,0.3415,820
DC9613F008,1996,1991,DC,3,5,1.2265,820
DC9613F008,1996,1991,DC,4,5,1.624,820
DC9613F009,1996,1991,DC,2,5,1.2282,760
DC9613F009,1996,1991,DC,1,5,0.29,760
DC9613F009,1996,1991,DC,4,5,1.3476,760
DC9613F009,1996,1991,DC,3,5,1.1441,760
DC9613F010,1996,1991,DC,4,5,1.3488,810
DC9613F010,1996,1991,DC,1,5,0.2913,810
DC9613F010,1996,1991,DC,2,5,1.2149,810
DC9613F010,1996,1991,DC,3,5,1.3143,810
DC9613F011,1996,1991,DC,3,5,1.1947,740
DC9613F011,1996,1991,DC,2,5,0.9089,740
DC9613F011,1996,1991,DC,1,5,0.2654,740
DC9613F011,1996,1991,DC,4,5,1.4615,740
DC9613F012,1996,1991,DC,4,5,1.6122,775
DC9613F012,1996,1991,DC,1,5,0.2594,775
DC9613F012,1996,1991,DC,3,5,1.2158,775
DC9613F012,1996,1991,DC,2,5,1.0636,775
DC9613F013,1996,1991,DC,2,5,1.1531,820
DC9613F013,1996,1991,DC,4,5,1.5471,820
DC9613F013,1996,1991,DC,3,5,1.4064,820
DC9613F013,1996,1991,DC,1,5,0.2929,820
DC9613F014,1996,1991,DC,2,5,1.2089,790
DC9613F014,1996,1991,DC,3,5,1.0349,790
DC9613F014,1996,1991,DC,4,5,1.1658,790
DC9613F014,1996,1991,DC,1,5,0.2025,790
DC9613F015,1996,1991,DC,1,5,0.2548,845
DC9613F015,1996,1991,DC,3,5,1.293,845
DC9613F015,1996,1991,DC,4,5,1.7562,845
DC9613F015,1996,1991,DC,2,5,0.9265,845
DC9613F016,1996,1991,DC,1,5,0.2654,790
DC9613F016,1996,1991,DC,2,5,1.2856,790
DC9613F016,1996,1991,DC,3,5,1.2006,790
DC9613F016,1996,1991,DC,4,5,1.2329,790
DC9613F017,1996,1991,DC,2,5,1.3799,840
DC9613F017,1996,1991,DC,1,5,0.2885,840
DC9613F017,1996,1991,DC,4,5,1.5116,840
DC9613F017,1996,1991,DC,3,5,1.1288,840
DC9613F018,1996,1991,DC,2,5,1.0536,830
DC9613F018,1996,1991,DC,4,5,1.29,830
DC9613F018,1996,1991,DC,1,5,0.2984,830
DC9613F018,1996,1991,DC,3,5,1.3859,830
DC9613F019,1996,1991,DC,3,5,1.1054,880
DC9613F019,1996,1991,DC,1,5,0.3014,880
DC9613F019,1996,1991,DC,2,5,1.2403,880
DC9613F019,1996,1991,DC,4,5,1.6027,880
DC9613F020,1996,1991,DC,3,5,1.1813,760
DC9613F020,1996,1991,DC,4,5,1.1007,760
DC9613F020,1996,1991,DC,2,5,0.9928,760
DC9613F020,1996,1991,DC,1,5,0.3288,760
DC9613F021,1996,1991,DC,1,5,0.2646,840
DC9613F021,1996,1991,DC,3,5,1.3994,840
DC9613F021,1996,1991,DC,2,5,1.0644,840
DC9613F021,1996,1991,DC,4,5,1.8139,840
DC9613F022,1996,1991,DC,3,5,1.3208,820
DC9613F022,1996,1991,DC,1,5,0.3046,820
DC9613F022,1996,1991,DC,4,5,1.8048,820
DC9613F022,1996,1991,DC,2,5,1.1293,820
DC9613F023,1996,1991,DC,4,5,0.9881,600
DC9613F023,1996,1991,DC,2,5,1.1296,600
DC9613F023,1996,1991,DC,1,5,0.2574,600
DC9613F023,1996,1991,DC,3,5,0.9613,600
DC9613F024,1996,1991,DC,2,5,0.9778,750
DC9613F024,1996,1991,DC,3,5,0.9598,750
DC9613F024,1996,1991,DC,4,5,1.5887,750
DC9613F024,1996,1991,DC,1,5,0.1971,750
DC9613F025,1996,1991,DC,1,5,0.2917,785
DC9613F025,1996,1991,DC,2,5,1.2268,785
DC9613F025,1996,1991,DC,3,5,1.351,785
DC9613F025,1996,1991,DC,4,5,1.5586,785
DC9614F001,1996,1990,DC,4,6,1.2021,925
DC9614F001,1996,1990,DC,3,6,1.0486,925
DC9614F001,1996,1990,DC,1,6,0.2007,925
DC9614F001,1996,1990,DC,2,6,0.9641,925
DC9614F001,1996,1990,DC,5,6,1.0173,925
DC9614F002,1996,1990,DC,4,6,1.4446,930
DC9614F002,1996,1990,DC,5,6,0.9077,930
DC9614F002,1996,1990,DC,1,6,0.3555,930
DC9614F002,1996,1990,DC,2,6,1.175,930
DC9614F002,1996,1990,DC,3,6,1.3326,930
DC9614F003,1996,1990,DC,2,6,0.9221,870
DC9614F003,1996,1990,DC,4,6,1.3098,870
DC9614F003,1996,1990,DC,5,6,0.7971,870
DC9614F003,1996,1990,DC,1,6,0.3484,870
DC9614F003,1996,1990,DC,3,6,1.2852,870
DC9614F004,1996,1990,DC,4,6,1.2552,805
DC9614F004,1996,1990,DC,3,6,1.2465,805
DC9614F004,1996,1990,DC,2,6,0.9386,805
DC9614F004,1996,1990,DC,1,6,0.3358,805
DC9614F004,1996,1990,DC,5,6,1.3288,805
DC9614F005,1996,1990,DC,2,6,1.1802,900
DC9614F005,1996,1990,DC,5,6,1.2142,900
DC9614F005,1996,1990,DC,3,6,0.9985,900
DC9614F005,1996,1990,DC,4,6,0.8463,900
DC9614F005,1996,1990,DC,1,6,0.3727,900
DC9614F006,1996,1990,DC,4,6,1.4454,980
DC9614F006,1996,1990,DC,2,6,1.0316,980
DC9614F006,1996,1990,DC,3,6,1.3888,980
DC9614F006,1996,1990,DC,1,6,0.2625,980
DC9614F006,1996,1990,DC,5,6,0.9346,980
DC9614F007,1996,1990,DC,3,6,1.3935,850
DC9614F007,1996,1990,DC,5,6,0.8227,850
DC9614F007,1996,1990,DC,1,6,0.2842,850
DC9614F007,1996,1990,DC,2,6,1.0263,850
DC9614F007,1996,1990,DC,4,6,1.2398,850
DC9614F008,1996,1990,DC,5,6,0.7332,930
DC9614F008,1996,1990,DC,4,6,1.733,930
DC9614F008,1996,1990,DC,3,6,1.1373,930
DC9614F008,1996,1990,DC,1,6,0.2964,930
DC9614F008,1996,1990,DC,2,6,1.1112,930
DC9614F009,1996,1990,DC,5,6,0.9746,910
DC9614F009,1996,1990,DC,1,6,0.3477,910
DC9614F009,1996,1990,DC,4,6,1.1339,910
DC9614F009,1996,1990,DC,2,6,1.1075,910
DC9614F009,1996,1990,DC,3,6,1.0942,910
DC9614F010,1996,1990,DC,3,6,1.3101,880
DC9614F010,1996,1990,DC,4,6,1.1285,880
DC9614F010,1996,1990,DC,2,6,0.9655,880
DC9614F010,1996,1990,DC,1,6,0.266,880
DC9614F010,1996,1990,DC,5,6,0.9592,880
DC9713F001,1997,1992,DC,4,5,1.3588,790
DC9713F001,1997,1992,DC,2,5,1.0431,790
DC9713F001,1997,1992,DC,3,5,1.4385,790
DC9713F001,1997,1992,DC,1,5,0.3158,790
DC9713F002,1997,1992,DC,1,5,0.3427,850
DC9713F002,1997,1992,DC,3,5,1.3215,850
DC9713F002,1997,1992,DC,4,5,1.3856,850
DC9713F002,1997,1992,DC,2,5,0.8574,850
DC9713F003,1997,1992,DC,1,5,0.2482,770
DC9713F003,1997,1992,DC,4,5,1.4561,770
DC9713F003,1997,1992,DC,3,5,0.9763,770
DC9713F003,1997,1992,DC,2,5,0.8242,770
DC9713F004,1997,1992,DC,1,5,0.2328,720
DC9713F004,1997,1992,DC,2,5,0.8917,720
DC9713F004,1997,1992,DC,4,5,1.5335,720
DC9713F004,1997,1992,DC,3,5,1.138,720
DC9713F005,1997,1992,DC,2,5,0.7982,750
DC9713F005,1997,1992,DC,4,5,1.5118,750
DC9713F005,1997,1992,DC,1,5,0.3124,750
DC9713F005,1997,1992,DC,3,5,1.0076,750
DC9713F006,1997,1992,DC,1,5,0.2454,770
DC9713F006,1997,1992,DC,4,5,1.3595,770
DC9713F006,1997,1992,DC,2,5,0.8984,770
DC9713F006,1997,1992,DC,3,5,1.1429,770
DC9713F007,1997,1992,DC,3,5,1.591,810
DC9713F007,1997,1992,DC,1,5,0.2433,810
DC9713F007,1997,1992,DC,2,5,0.9094,810
DC9713F007,1997,1992,DC,4,5,1.6958,810
DC9713F008,1997,1992,DC,1,5,0.1917,750
DC9713F008,1997,1992,DC,2,5,1.2398,750
DC9713F008,1997,1992,DC,4,5,1.2656,750
DC9713F008,1997,1992,DC,3,5,1.0769,750
DC9713F009,1997,1992,DC,1,5,0.2549,760
DC9713F009,1997,1992,DC,4,5,1.4045,760
DC9713F009,1997,1992,DC,3,5,1.54,760
DC9713F009,1997,1992,DC,2,5,1.0608,760
DC9713F010,1997,1992,DC,1,5,0.3498,810
DC9713F010,1997,1992,DC,2,5,1.1487,810
DC9713F010,1997,1992,DC,4,5,1.291,810
DC9713F010,1997,1992,DC,3,5,1.4811,810
DC9713F012,1997,1992,DC,1,5,0.2998,740
DC9713F012,1997,1992,DC,4,5,1.2608,740
DC9713F012,1997,1992,DC,2,5,1.1107,740
DC9713F012,1997,1992,DC,3,5,1.2537,740
DC9713F013,1997,1992,DC,2,5,0.9934,840
DC9713F013,1997,1992,DC,3,5,1.4529,840
DC9713F013,1997,1992,DC,4,5,1.2637,840
DC9713F013,1997,1992,DC,1,5,0.3462,840
DC9713F014,1997,1992,DC,3,5,1.5626,780
DC9713F014,1997,1992,DC,4,5,1.3846,780
DC9713F014,1997,1992,DC,1,5,0.3927,780
DC9713F014,1997,1992,DC,2,5,1.067,780
DC9713F015,1997,1992,DC,3,5,1.1154,790
DC9713F015,1997,1992,DC,2,5,0.8546,790
DC9713F015,1997,1992,DC,4,5,1.5784,790
DC9713F015,1997,1992,DC,1,5,0.3028,790
DC9713F017,1997,1992,DC,2,5,1.0948,840
DC9713F017,1997,1992,DC,3,5,1.2117,840
DC9713F017,1997,1992,DC,4,5,1.2998,840
DC9713F017,1997,1992,DC,1,5,0.3345,840
DC9713F018,1997,1992,DC,1,5,0.2812,810
DC9713F018,1997,1992,DC,2,5,1.127,810
DC9713F018,1997,1992,DC,3,5,1.0273,810
DC9713F018,1997,1992,DC,4,5,1.9937,810
DC9713F019,1997,1992,DC,2,5,1.3733,810
DC9713F019,1997,1992,DC,3,5,1.3065,810
DC9713F019,1997,1992,DC,4,5,1.3094,810
DC9713F019,1997,1992,DC,1,5,0.2577,810
DC9713F021,1997,1992,DC,1,5,0.281,730
DC9713F021,1997,1992,DC,2,5,1.2618,730
DC9713F021,1997,1992,DC,3,5,1.0709,730
DC9713F021,1997,1992,DC,4,5,1.5193,730
DC9713F022,1997,1992,DC,1,5,0.298,720
DC9713F022,1997,1992,DC,4,5,1.6767,720
DC9713F022,1997,1992,DC,3,5,0.9437,720
DC9713F022,1997,1992,DC,2,5,1.231,720
DC9713F023,1997,1992,DC,3,5,1.2791,670
DC9713F023,1997,1992,DC,1,5,0.3103,670
DC9713F023,1997,1992,DC,4,5,1.3857,670
DC9713F023,1997,1992,DC,2,5,0.9196,670
DC9713F024,1997,1992,DC,4,5,1.4697,820
DC9713F024,1997,1992,DC,2,5,0.864,820
DC9713F024,1997,1992,DC,1,5,0.3389,820
DC9713F024,1997,1992,DC,3,5,1.0807,820
DC9713F025,1997,1992,DC,2,5,0.9656,810
DC9713F025,1997,1992,DC,4,5,1.4441,810
DC9713F025,1997,1992,DC,1,5,0.2724,810
DC9713F025,1997,1992,DC,3,5,1.2619,810
DC9713F026,1997,1992,DC,3,5,1.1752,890
DC9713F026,1997,1992,DC,1,5,0.3147,890
DC9713F026,1997,1992,DC,2,5,0.9657,890
DC9713F026,1997,1992,DC,4,5,1.42,890
DC9713F027,1997,1992,DC,2,5,1.1679,740
DC9713F027,1997,1992,DC,1,5,0.3342,740
DC9713F027,1997,1992,DC,3,5,1.527,740
DC9713F027,1997,1992,DC,4,5,1.3518,740
DC9713F028,1997,1992,DC,3,5,1.2342,760
DC9713F028,1997,1992,DC,1,5,0.3366,760
DC9713F028,1997,1992,DC,4,5,1.5518,760
DC9713F028,1997,1992,DC,2,5,1.0045,760
DC9714F001,1997,1991,DC,4,6,0.9982,840
DC9714F001,1997,1991,DC,5,6,0.5353,840
DC9714F001,1997,1991,DC,2,6,1.1063,840
DC9714F001,1997,1991,DC,3,6,1.4269,840
DC9714F001,1997,1991,DC,1,6,0.3321,840
DC9714F002,1997,1991,DC,5,6,1.0175,730
DC9714F002,1997,1991,DC,1,6,0.3108,730
DC9714F002,1997,1991,DC,3,6,1.1061,730
DC9714F002,1997,1991,DC,2,6,0.9302,730
DC9714F002,1997,1991,DC,4,6,1.0737,730
DC9714F003,1997,1991,DC,3,6,1.0858,800
DC9714F003,1997,1991,DC,2,6,0.909,800
DC9714F003,1997,1991,DC,5,6,1.1089,800
DC9714F003,1997,1991,DC,4,6,0.9905,800
DC9714F003,1997,1991,DC,1,6,0.2572,800
DC9714F004,1997,1991,DC,4,6,1.0431,900
DC9714F004,1997,1991,DC,5,6,1.0912,900
DC9714F004,1997,1991,DC,1,6,0.3392,900
DC9714F004,1997,1991,DC,3,6,0.9934,900
DC9714F004,1997,1991,DC,2,6,1.1595,900
DC9714F005,1997,1991,DC,1,6,0.3338,800
DC9714F005,1997,1991,DC,4,6,0.9122,800
DC9714F005,1997,1991,DC,5,6,0.7946,800
DC9714F005,1997,1991,DC,3,6,1.0197,800
DC9714F005,1997,1991,DC,2,6,1.0846,800
DC9714F006,1997,1991,DC,2,6,1.1504,840
DC9714F006,1997,1991,DC,5,6,0.9656,840
DC9714F006,1997,1991,DC,1,6,0.3687,840
DC9714F006,1997,1991,DC,4,6,0.9402,840
DC9714F006,1997,1991,DC,3,6,1.1476,840
DC9714F008,1997,1991,DC,4,6,0.9937,930
DC9714F008,1997,1991,DC,3,6,1.0629,930
DC9714F008,1997,1991,DC,2,6,1.2429,930
DC9714F008,1997,1991,DC,1,6,0.3465,930
DC9714F008,1997,1991,DC,5,6,1.0942,930
DC9714F009,1997,1991,DC,4,6,0.894,870
DC9714F009,1997,1991,DC,2,6,0.9212,870
DC9714F009,1997,1991,DC,1,6,0.2448,870
DC9714F009,1997,1991,DC,3,6,1.295,870
DC9714F009,1997,1991,DC,5,6,0.8036,870
DC9714F010,1997,1991,DC,3,6,1.5205,920
DC9714F010,1997,1991,DC,4,6,1.2572,920
DC9714F010,1997,1991,DC,5,6,0.901,920
DC9714F010,1997,1991,DC,1,6,0.3442,920
DC9714F010,1997,1991,DC,2,6,1.03,920
DC9714F011,1997,1991,DC,1,6,0.3786,870
DC9714F011,1997,1991,DC,3,6,1.1321,870
DC9714F011,1997,1991,DC,4,6,1.0851,870
DC9714F011,1997,1991,DC,2,6,0.7909,870
DC9714F011,1997,1991,DC,5,6,0.9188,870
DC9714F012,1997,1991,DC,4,6,1.1749,850
DC9714F012,1997,1991,DC,5,6,0.9145,850
DC9714F012,1997,1991,DC,2,6,1.5111,850
DC9714F012,1997,1991,DC,1,6,0.2688,850
DC9714F012,1997,1991,DC,3,6,1.4255,850
DC9714F013,1997,1991,DC,4,6,1.5786,910
DC9714F013,1997,1991,DC,5,6,0.817,910
DC9714F013,1997,1991,DC,1,6,0.302,910
DC9714F013,1997,1991,DC,2,6,0.9647,910
DC9714F013,1997,1991,DC,3,6,1.0118,910
DC9714F014,1997,1991,DC,5,6,0.536,844
DC9714F014,1997,1991,DC,1,6,0.33,844
DC9714F014,1997,1991,DC,3,6,0.7592,844
DC9714F014,1997,1991,DC,4,6,1.2415,844
DC9714F014,1997,1991,DC,2,6,1.2754,844
DC9813F001,1998,1993,DC,1,5,0.2904,860
DC9813F001,1998,1993,DC,4,5,1.0443,860
DC9813F001,1998,1993,DC,2,5,0.7793,860
DC9813F001,1998,1993,DC,3,5,1.3285,860
DC9813F002,1998,1993,DC,4,5,1.1578,770
DC9813F002,1998,1993,DC,2,5,0.9641,770
DC9813F002,1998,1993,DC,1,5,0.2777,770
DC9813F002,1998,1993,DC,3,5,1.4046,770
DC9813F003,1998,1993,DC,2,5,0.9243,720
DC9813F003,1998,1993,DC,1,5,0.353,720
DC9813F003,1998,1993,DC,4,5,1.2936,720
DC9813F003,1998,1993,DC,3,5,1.6328,720
DC9813F004,1998,1993,DC,3,5,1.2715,840
DC9813F004,1998,1993,DC,2,5,0.8678,840
DC9813F004,1998,1993,DC,1,5,0.3506,840
DC9813F004,1998,1993,DC,4,5,1.1857,840
DC9813F006,1998,1993,DC,1,5,0.3064,770
DC9813F006,1998,1993,DC,2,5,1.0121,770
DC9813F006,1998,1993,DC,4,5,1.5824,770
DC9813F006,1998,1993,DC,3,5,1.1094,770
DC9813F007,1998,1993,DC,2,5,1.2853,770
DC9813F007,1998,1993,DC,1,5,0.3519,770
DC9813F007,1998,1993,DC,3,5,1.4518,770
DC9813F007,1998,1993,DC,4,5,1.2008,770
DC9813F008,1998,1993,DC,3,5,1.2918,850
DC9813F008,1998,1993,DC,4,5,1.7446,850
DC9813F008,1998,1993,DC,2,5,1.001,850
DC9813F008,1998,1993,DC,1,5,0.3254,850
DC9813F009,1998,1993,DC,2,5,1.2002,850
DC9813F009,1998,1993,DC,1,5,0.3154,850
DC9813F009,1998,1993,DC,3,5,1.4836,850
DC9813F009,1998,1993,DC,4,5,1.467,850
DC9813F010,1998,1993,DC,4,5,1.3414,740
DC9813F010,1998,1993,DC,3,5,1.0519,740
DC9813F010,1998,1993,DC,1,5,0.2501,740
DC9813F010,1998,1993,DC,2,5,0.9968,740
DC9813F011,1998,1993,DC,3,5,1.3377,740
DC9813F011,1998,1993,DC,2,5,1.059,740
DC9813F011,1998,1993,DC,1,5,0.2852,740
DC9813F011,1998,1993,DC,4,5,1.2687,740
DC9813F012,1998,1993,DC,2,5,0.8131,860
DC9813F012,1998,1993,DC,1,5,0.3684,860
DC9813F012,1998,1993,DC,3,5,1.4829,860
DC9813F012,1998,1993,DC,4,5,1.3596,860
DC9813F013,1998,1993,DC,4,5,1.6235,810
DC9813F013,1998,1993,DC,2,5,0.9868,810
DC9813F013,1998,1993,DC,3,5,1.3123,810
DC9813F013,1998,1993,DC,1,5,0.2517,810
DC9813F014,1998,1993,DC,4,5,1.8839,830
DC9813F014,1998,1993,DC,3,5,1.3183,830
DC9813F014,1998,1993,DC,2,5,1.0553,830
DC9813F014,1998,1993,DC,1,5,0.2885,830
DC9813F015,1998,1993,DC,3,5,1.4166,810
DC9813F015,1998,1993,DC,1,5,0.3284,810
DC9813F015,1998,1993,DC,2,5,0.9086,810
DC9813F015,1998,1993,DC,4,5,1.3869,810
DC9813F016,1998,1993,DC,4,5,1.6912,860
DC9813F016,1998,1993,DC,3,5,1.2148,860
DC9813F016,1998,1993,DC,1,5,0.3227,860
DC9813F016,1998,1993,DC,2,5,1.2041,860
DC9813F017,1998,1993,DC,4,5,1.3292,740
DC9813F017,1998,1993,DC,1,5,0.2784,740
DC9813F017,1998,1993,DC,3,5,1.2978,740
DC9813F017,1998,1993,DC,2,5,1.0927,740
DC9813F018,1998,1993,DC,2,5,1.1122,650
DC9813F018,1998,1993,DC,1,5,0.2592,650
DC9813F018,1998,1993,DC,3,5,1.3206,650
DC9813F018,1998,1993,DC,4,5,1.0178,650
DC9813F019,1998,1993,DC,4,5,1.6576,815
DC9813F019,1998,1993,DC,1,5,0.3623,815
DC9813F019,1998,1993,DC,3,5,1.0751,815
DC9813F019,1998,1993,DC,2,5,1.0707,815
DC9813F020,1998,1993,DC,3,5,1.0204,770
DC9813F020,1998,1993,DC,1,5,0.3075,770
DC9813F020,1998,1993,DC,2,5,0.9296,770
DC9813F020,1998,1993,DC,4,5,1.156,770
DC9813F021,1998,1993,DC,3,5,1.1944,830
DC9813F021,1998,1993,DC,4,5,1.475,830
DC9813F021,1998,1993,DC,2,5,1.2105,830
DC9813F021,1998,1993,DC,1,5,0.3025,830
DC9813F022,1998,1993,DC,2,5,1.0938,860
DC9813F022,1998,1993,DC,3,5,1.3957,860
DC9813F022,1998,1993,DC,1,5,0.3243,860
DC9813F022,1998,1993,DC,4,5,1.5908,860
DC9813F023,1998,1993,DC,2,5,1.125,840
DC9813F023,1998,1993,DC,4,5,1.1228,840
